t,id,index,x,y
0,101,6,110.0,195.0
1,101,6,110.42,193.02
2,101,6,110.80402973658441,191.04026956927456
3,101,6,109.46996167857779,187.3814127743026
4,101,6,108.26678272976523,183.72208550022305
5,101,6,107.22801930716689,180.07230425985404
6,101,6,107.52212806602368,177.5718912482216
7,101,6,109.24623035089967,176.47719188966795
8,101,6,110.66351257657755,175.3423511222085
9,101,6,111.20985668703001,173.64727495064164
10,101,6,111.15730723134473,171.55042601570207
11,101,6,112.1397501733348,170.5870288625968
12,101,6,111.14138379222017,168.20577761479524
13,101,6,111.59638907365294,167.20480802121844
14,101,6,110.74887891743995,165.82086482241934
15,101,6,110.5442993787983,163.28173383741898
16,101,6,109.23264090177769,159.62228985979584
17,101,6,109.03776154195343,156.9437998188292
18,101,6,109.9995110803003,155.38688992275212
19,101,6,110.41957856834928,153.406889923701
20,101,6,111.61424316567542,152.2677794041214
21,101,6,111.34443078753762,149.88299403000414
22,101,6,111.77461840939982,148.19820865588687
23,101,6,112.20317074306017,146.67374025519644
24,101,6,112.73232188334046,145.46760663371896
25,101,6,112.4676541574799,143.77373814999504
26,101,6,110.40444577889066,140.44684940006698
27,101,6,109.17305454082273,137.23897843678296
28,101,6,108.53100283805942,134.13967812318165
29,101,6,108.78409574583738,131.8823441885346
30,101,6,110.28504280562593,130.8844681093512
31,101,6,108.86051061835347,127.08459349350402
32,101,6,108.13393245610206,123.84727509856317
33,101,6,107.50790418325023,120.61683244081519
34,101,6,107.84406390626438,118.24049142138573
35,101,6,106.92022362927852,114.60415040195626
36,101,6,107.53587686055938,112.28445837523947
37,101,6,107.03153009184024,108.84476634852268
38,101,6,107.27831979186686,105.86493267556676
39,101,6,108.37131663815525,103.56493226575053
40,101,6,108.6479352658213,101.30882388953407
41,101,6,107.93111365828574,98.07198699820627
42,101,6,108.98546381470365,96.52157824436445
43,101,6,109.0984753184108,94.12424047091035
44,101,6,109.77148682211796,92.28690269745626
45,101,6,108.96320931901552,89.0471123559492
46,101,6,109.55986822716356,87.07362293040917
47,101,6,110.9072997374622,85.93521601518255
48,101,6,110.4288525628213,83.2634345203806
49,101,6,109.60446567801425,80.16666004144271
50,101,6,109.78766194197001,77.77366210394409
51,101,6,108.71085820592577,74.12066416644547
52,101,6,110.4105055556768,73.46180534815996
53,101,6,111.96935180697855,72.69621410178179
54,101,6,115.48659580194295,73.93119770325211
55,101,6,117.74590427890801,73.84880701121196
56,101,6,120.8450140571485,74.61416963012287
57,101,6,122.96489754578256,74.35781790662675
58,101,6,124.38453682380151,73.41942722515918
59,101,6,126.64217693182349,73.38583170064943
60,101,6,128.47937200458398,72.94183076587323
61,101,6,129.89427203409727,72.11820802968506
62,101,6,132.00335169339112,72.06689642368083
63,101,6,134.39028797767136,72.31696676335844
64,101,6,136.7772242619516,72.56703710303606
65,101,6,139.44416054623184,73.09710744271366
66,101,6,140.57394270926204,72.05833405337063
67,101,6,142.9468902354597,72.41766682102813
68,101,6,145.73983776165736,73.19699958868564
69,101,6,148.12088141142854,73.49804964745368
70,101,6,151.62192506119973,74.91909970622173
71,101,6,155.00181317858883,75.92227348482243
72,101,6,157.50196991423476,75.6267735615329
73,101,6,161.2298142053401,76.44270082944523
74,101,6,160.27879408770693,78.00013164877677
75,101,6,159.13203137844272,79.27998242692796
76,101,6,157.95979402197793,80.41837724813645
77,101,6,158.73574977655042,83.36864148291616
78,101,6,157.76998913640927,84.64368015063539
79,101,6,158.619424272561,87.58616358225896
80,101,6,159.9535287055613,91.09659435761507
81,101,6,159.96289831456764,93.49657606805103
82,101,6,159.552267923574,95.47655777848698
83,101,6,160.53484350925595,98.71231907760829
84,101,6,159.95777082040908,100.81386223647425
85,101,6,159.9630532689546,103.21385642307916
86,101,6,160.66833571750013,106.31385060968408
87,101,6,159.15127601104302,107.31099412335283
88,101,6,160.15144587673552,110.54564349520751
89,101,6,159.273006086534,112.10533563848949
90,101,6,158.5130831120907,113.51522394190916
91,101,6,158.34946774118384,115.1545168969861
92,101,6,158.70332356398143,117.00633272700452
93,101,6,159.79722256168566,119.34862169582284
94,101,6,161.22331377514027,123.14847986841981
95,101,6,160.0462939700544,124.56037936388444
96,101,6,160.73802700538326,127.66036512577868
97,101,6,160.28715348702065,129.77427453106586
98,101,6,159.64342241349937,131.61281348370494
99,101,6,159.2171989548544,133.44908221591822
100,101,6,159.2040468447446,135.39434642832492
101,101,6,158.5051950720354,136.28964404810475
102,101,6,159.60998207288463,139.66639772848558
103,101,6,159.22692636950666,141.64611336141942
104,101,6,160.00632904171144,144.7447995050503
105,101,6,161.12557912569014,148.26479938788904
106,101,6,162.22452336496733,151.9193893406655
107,101,6,160.7021501028408,153.1654188751231
108,101,6,160.98000716799058,155.98120588278303
109,101,6,159.60074266908305,157.24716102058554
110,101,6,158.74417480672042,158.6639848579583
111,101,6,158.93078789007075,160.73818795676823
112,101,6,160.9148056787318,164.46604603288185
113,102,6,110.0,195.0
114,102,6,112.59347885566345,195.58204365669903
115,102,6,115.46367103085304,196.45496798187304
116,102,6,119.31386320604261,198.30789230704704
117,102,6,122.19716813964148,199.13647704012172
118,102,6,124.38047307324035,199.26506177319638
119,102,6,128.65286031472803,201.53073580823428
120,102,6,131.8290187983109,202.5932101132252
121,102,6,134.87041030011667,203.49605174374182
122,102,6,137.21471324842386,203.68773278278306
123,102,6,141.5058218591191,205.8886641163965
124,102,6,143.17433211104486,205.27968462633896
125,102,6,145.0828169223018,205.11002745202333
126,102,6,148.77355686332072,206.88452292482103
127,102,6,152.5043083414271,208.5267422787547
128,102,6,156.0079887001619,209.66531461269324
129,102,6,160.11750054491816,211.03595166115574
130,102,6,163.67721350173122,211.5544525439626
131,102,6,167.37650124771773,212.1890842276681
132,102,6,169.11493059647464,210.83202012249387
133,102,6,172.25469141201307,210.93413807450042
134,102,6,176.65435899847694,212.2894796965847
135,102,6,179.51205200249336,212.03185039041063
136,102,6,183.77004272045,213.1820703601417
137,102,6,186.48427228766354,212.71608837492747
138,102,6,188.63958205322479,211.7083999485725
139,102,6,192.61754719744022,212.57792373362378
140,102,6,194.63201298049458,211.4157845722208
141,102,6,197.0701696169338,210.75063333173605
142,102,6,200.06958232017513,210.69127479709599
143,102,6,202.22899502341645,209.7919162624559
144,102,6,206.4889345485543,211.07096476674326
145,102,6,208.22682030293117,209.698354804021
146,102,6,210.80662991350042,209.31215273792793
147,102,6,214.78541814585333,210.3774119749744
148,102,6,218.62489541327824,211.16141088390273
149,102,6,221.61737814356476,210.94916784176277
150,102,6,225.8698608738513,211.99692479962283
151,102,6,228.24058056784037,210.79592396088333
152,102,6,229.95999665624868,209.1850966926533
153,102,6,233.48153509486568,210.22393912664802
154,102,6,233.61074176225753,207.2267228119484
155,102,6,233.59994842964937,204.0895064972488
156,102,6,234.1641687692815,201.51297508682836
157,102,6,235.09869790368907,199.35446474955285
158,102,6,234.94654032672182,196.21448938410026
159,102,6,235.3741001839361,193.63449890935556
160,102,6,234.8938852855569,190.21510327589652
161,102,6,234.49480768059885,186.79517623455274
162,102,6,234.76318123913967,183.9379241214552
163,102,6,233.44264119220085,179.5389766201042
164,102,6,234.83625088839975,177.1213571672058
165,102,6,235.40485091719222,174.68136949398033
166,102,6,236.08264007142512,172.38145171538534
167,102,6,235.4606481524674,168.8220922834426
168,102,6,235.43234369266372,165.82222581015498
169,102,6,236.38403923286003,163.80235933686734
170,102,6,235.1692944157254,159.68385580683338
171,102,6,235.85649629882565,157.3838831055903
172,102,6,234.94778180002535,153.5446701558892
173,102,6,236.35245182388877,151.9446737907452
174,102,6,237.20555354723317,149.92735885444276
175,102,6,236.0050608126745,145.9554726677694
176,102,6,234.62898030491706,141.6977192897013
177,102,6,233.2802712438945,137.2981577818174
178,102,6,234.69705878759905,135.43287435240876
179,102,6,234.75593625737307,132.43345216746164
180,102,6,234.53481372714708,129.15402998251452
181,102,6,233.7070702016194,125.1778961460544
182,102,6,234.57386005335246,122.40726451161183
183,102,6,234.44634362839707,119.26729048499858
184,102,6,234.32307565838207,116.12733714549935
185,102,6,233.78420099832076,112.56741152641936
186,102,6,233.54360020355293,109.28767025380483
187,102,6,232.75252765635904,105.44806926294589
188,102,6,233.95140698127315,103.56910643354952
189,102,6,232.7290468649545,99.30934256965016
190,102,6,234.21491402669915,97.71057168301445
191,102,6,234.80522055622427,95.27072476787559
192,102,6,234.81298368560414,92.27073481225537
193,102,6,233.420746814984,87.87074485663514
194,102,6,232.3705335473226,83.75155666447556
195,102,6,231.79416500783913,80.05410520332218
196,102,6,230.55408464581083,75.6583706173832
197,102,6,231.63295971646173,73.50789595595877
198,102,6,233.08136520741098,71.77381790571022
199,102,6,232.6324629860847,68.21587573088867
200,102,6,233.3395942757148,65.77948583910026
201,102,6,234.28833171448025,63.62145712519328
202,102,6,235.31726911638268,61.60185629663375
203,102,6,235.43439081824513,58.741943533989755
204,102,6,235.40075568207783,55.742132093646376
205,102,6,235.2271205459105,52.602320653302996
206,102,6,234.08622187700504,48.482393446579806
207,102,6,233.06241901289948,44.36393615806531
208,102,6,234.0002479239389,42.07337811497806
209,102,6,233.43598540027725,38.376450465281245
210,102,6,232.29039480218168,33.98725728714393
211,102,6,232.72094643018818,30.902011823726813
