t,id,index,x,y
0,181,10,160.0,103.0
1,181,10,156.8,102.6
2,181,10,153.20010226629418,101.82393074986072
3,181,10,149.60113927631994,101.10012904875583
4,181,10,146.80435598688598,101.23430517160536
5,181,10,144.90757269745203,102.26848129445489
6,181,10,141.20818730316668,101.42714486289312
7,181,10,138.61173659750457,101.76808261795524
8,181,10,135.61432838529703,101.6885288477585
9,181,10,132.91799129925738,101.93170322130129
10,181,10,130.82102834779369,102.76208055115416
11,181,10,128.12121113300157,102.89407373407892
12,181,10,125.32125896844357,102.91044065764558
13,181,10,123.12130680388559,103.52680758121225
14,181,10,120.12356080035403,103.21448082694947
15,181,10,117.72418899209563,103.55517248750103
16,181,10,114.93139341898177,103.3544416059814
17,181,10,111.1385978458679,102.15371072446179
18,181,10,111.12129251825792,99.45616904289307
19,181,10,110.29304985340194,95.95910740272303
20,181,10,109.3539041312348,92.25938105673205
21,181,10,110.45864729655185,90.4613408730822
22,181,10,111.17562424019725,88.46257200586334
23,181,10,110.93204015959942,85.67318734331153
24,181,10,110.88845607900159,83.0838026807597
25,181,10,109.9825620310094,79.70056197406491
26,181,10,109.29294929480135,76.20058124113997
27,181,10,112.79216479671162,76.83430474556857
28,181,10,116.09005348957524,77.2255901543404
29,181,10,118.58646380070736,76.78385317330185
30,181,10,120.48386987345624,75.76335726404471
31,181,10,123.48334758145029,75.90927804026735
32,181,10,127.28247994532376,76.83957861762863
33,181,10,129.67806448740302,76.2823937962
34,181,10,132.8755637108747,76.5640802522785
35,181,10,135.37092023416687,76.10289120895405
36,181,10,139.16811709627407,76.97763261796067
37,181,10,142.75558456522552,77.51301003854338
38,181,10,146.22631820892045,77.80923401684687
39,181,10,148.8698367329581,77.14967516537351
40,181,10,151.4190297687413,76.41869715076155
41,181,10,154.5815289323447,76.36197144413823
42,181,10,156.49705856982285,74.87940365411463
43,181,10,159.2954007217193,74.97574264372733
44,181,10,159.13128411079137,71.97597258488523
45,181,10,159.47807620899837,69.47636359441077
46,181,10,159.30761163164448,66.47651937395688
47,181,10,158.54932026987242,62.876830035923604
48,181,10,159.6440003190331,61.078431263716375
49,181,10,159.56826516181368,58.17853640543958
50,181,10,160.59992641379017,56.378715417389934
51,181,10,160.6537575051432,53.679096080431
52,181,10,160.79941589704276,51.07962345337621
53,181,10,160.62741938673287,48.18054923097638
54,181,10,161.36509487290874,46.18124294995307
55,181,10,160.6193003964077,42.78504124574398
56,181,10,159.54322412661955,38.986074936340614
57,181,10,160.11056834965748,36.686884918563436
58,181,10,159.59201578070792,33.38694638313353
59,181,10,160.3773097408663,31.28824580244246
60,181,10,160.88377194697293,29.089808616955967
61,181,10,160.3128149026176,26.00294976152137
62,181,10,160.86710405010604,23.906743698395776
63,181,10,159.66040636130393,20.57326278307879
64,181,10,161.56032530811123,19.651958058028914
65,181,10,165.16029386522547,20.46522754074605
66,181,10,168.06023174405806,20.546576141911448
67,181,10,171.36013841019255,21.023714362984506
68,181,10,174.6597762148161,21.478679233112278
69,181,10,176.8589358524431,20.810083875543494
70,181,10,180.15866410915143,21.271075048479254
71,181,10,182.0579123487569,20.30619598355378
72,181,10,184.85786551985282,20.290002167760647
73,181,10,188.55781869094872,21.173808351967512
74,181,10,191.8569247904173,21.603062016955054
75,181,10,194.45499390247426,21.299094502062715
76,181,10,197.25355774999235,21.209426272657662
77,181,10,200.85212159751046,21.919758043252607
78,181,10,203.54770725935018,21.662593138403725
79,181,10,205.74380346978734,20.9147892751966
80,181,10,208.74243569019475,21.027281019029246
81,181,10,211.8402952678332,21.217819684226615
82,181,10,214.83643223419816,21.270788853012977
83,181,10,218.6308879096008,22.09467105660973
84,181,10,222.3082406638991,22.639267513870468
85,181,10,224.7495947792223,21.769199435128414
86,181,10,227.00879795740934,20.79296648637064
87,181,10,229.1951137191668,19.916480544988577
88,181,10,231.09482395245922,19.056762173527375
