t,id,index,x,y
0,341,18,235.0,210.0
1,341,18,237.04328157299975,208.01835921350013
2,341,18,239.06258350843387,206.07515648846768
3,341,18,242.10582665642502,205.2465930353959
4,341,18,244.96459960014647,204.19592025901818
5,341,18,247.73240811446715,203.03866660140721
6,341,18,249.78021662878783,201.16141294379625
7,341,18,253.42860412316801,201.22984047449003
8,341,18,256.74789545793516,201.48463702986734
9,341,18,260.3867302452493,202.04103129803784
10,341,18,262.7441948593882,201.27771914541293
11,341,18,265.58309885149004,201.03663372036172
12,341,18,269.38228214118266,201.7666366145023
13,341,18,273.099448538024,202.35627715130397
14,341,18,276.01335102607806,202.08510212149167
15,341,18,279.16772106546125,202.0613956511527
16,341,18,281.5210384002171,201.22126735867434
17,341,18,284.35828375308637,200.93273606013761
18,341,18,287.35630093038293,200.82368100690914
19,341,18,291.0743181076795,201.43462595368067
20,341,18,294.7857359036433,201.9278671170475
21,341,18,298.24193728799327,202.03073939359925
22,341,18,300.7981707112322,201.12016721718828
23,341,18,303.7761863288366,200.75764414026193
24,341,18,306.59420194644105,200.23512106333558
25,341,18,309.5070785424738,199.94850625041207
26,341,18,305.97154580757996,200.26425497415795
27,341,18,303.2539306584627,201.42746754675372
28,341,18,301.014153027799,203.065078431459
29,341,18,298.7587733028726,204.66124299583737
30,341,18,295.927666289877,205.6536305617445
31,341,18,293.7365592768814,207.28601812765166
32,341,18,290.72616424118456,208.0615651016058
33,341,18,287.8808250853356,209.01237795816195
34,341,18,284.31548592948656,209.2431908147181
35,341,18,281.17909918927853,209.95661508847041
36,341,18,278.2181492827068,210.87117528728479
37,341,18,275.5061981148068,212.04890415912053
38,341,18,272.5491009878571,212.9734536796173
39,341,18,270.56404899755483,214.88857044987657
40,341,18,268.35381951621395,216.46462167908098
41,341,18,264.6537330460319,216.4324097132852
42,341,18,261.83974067201774,217.47233611404155
43,341,18,258.30574829800355,217.7922625147979
44,341,18,256.05095851847005,219.6984029518365
45,341,18,258.506611468577,221.0075386312742
46,341,18,260.88074283523366,222.23938006222448
47,341,18,264.2124868900951,224.4354535671341
48,341,18,266.8318675496573,225.89793261324425
49,341,18,269.3712482092196,227.2804116593544
50,341,18,271.26965903893307,228.02462637272097
51,341,18,273.79891087094,229.42510091730745
52,341,18,276.9670918019285,231.46746127539444
53,341,18,279.5834572872753,232.93532763412276
54,341,18,282.119822772622,234.32319399285106
55,341,18,285.45478154843863,236.5135648987043
56,341,18,288.0840367433052,237.95821610929707
57,341,18,291.43329193817175,240.12286731988985
58,341,18,294.561836701982,242.0118423495101
59,341,18,297.78628530733874,243.950506061012
60,341,18,299.91459828281353,244.72203651349662
61,341,18,302.1726198207611,245.71305107266087
62,341,18,304.8038340671795,247.15413108065655
63,341,18,307.43504831359786,248.59521108865223
64,341,18,303.63612437323843,247.87555534755703
65,341,18,300.7189822484108,248.08647167038816
66,341,18,297.72160645374396,248.21192423331757
67,341,18,295.52423065907715,249.137376796247
68,341,18,293.3249101073736,250.0012221416444
69,341,18,290.244910108899,249.92112647475514
70,341,18,286.60491762096365,249.28784006779597
71,341,18,283.52567894871424,249.27542251287966
72,341,18,279.88664628806936,248.71160059624617
73,341,18,277.6906585346007,249.6667050161243
74,341,18,274.29098211659266,249.310766192306
75,341,18,270.57289505145906,248.69788271707446
76,341,18,267.9033274167591,249.2678534304681
77,341,18,264.9081450835995,249.4378028086027
78,341,18,262.4729627504398,250.1677521867373
79,341,18,258.91371832601266,249.5404255015176
80,341,18,255.694190348291,249.65030123656337
81,341,18,252.5346185906019,249.54098920825248
82,341,18,250.33564594733636,250.41949452619264
83,341,18,247.01676769731674,250.01746257169125
84,341,18,244.0167708649263,250.01310302500792
85,341,18,240.77677403253583,249.7687434783246
86,341,18,237.4591750032903,249.56874372776772
87,341,18,233.89922149829303,249.02544605858108
88,341,18,230.89948233376623,249.06500544184314
89,341,18,227.33974316923943,248.5445648251052
90,341,18,224.3404436270107,248.60938963506675
91,341,18,222.06114408478197,249.3942144450283
92,341,18,219.62128699342574,249.98349637528793
93,341,18,216.62128710835938,249.98432679802343
94,341,18,213.38128722329304,249.74515722075893
95,341,18,209.9813214094606,249.35947908644243
96,341,18,207.46156772336658,249.8779215468913
97,341,18,205.26157764728032,250.68563798284984
98,341,18,202.82192179657562,251.2001981618443
99,341,18,200.38309942719133,251.67614819527506
100,341,18,196.66568023754812,250.83173677474352
101,341,18,193.66645180874005,250.76370125586226
102,341,18,189.94722337993198,249.975665736981
103,341,18,187.6672243703404,250.69810345095635
104,341,18,184.7481789063822,250.7024310972739
105,341,18,182.14938658094906,251.01731594631192
106,341,18,179.8725458971782,251.59967178153948
107,341,18,177.28221846267115,251.7589606799376
108,341,18,173.89763711259573,251.05519405112213
109,341,18,170.4262470744327,250.34806932860403
110,341,18,167.18791741073,250.00797323597087
111,341,18,164.6679192563995,250.48464547191492
112,341,18,160.8839590584451,249.37483660015042
113,341,18,160.49662648288424,246.05559230795475
114,341,18,161.09530867216498,243.6958768483624
115,341,18,160.99784299660467,240.69746052602028
116,341,18,160.9803773210444,237.77904420367818
117,341,18,161.51456727134052,235.42091074544427
118,341,18,161.4161449159764,232.50622120175092
119,341,18,161.86775036737768,230.15214246296358
120,341,18,161.59088953333696,227.16494510112517
121,341,18,162.03402869929624,224.89774773928679
122,341,18,162.4281959364248,222.72532452436934
123,341,18,161.22589324808015,219.13849305876423
124,341,18,160.50702775939632,215.8451268986795
125,341,18,160.96777030786862,213.57635029715382
126,341,18,159.78414593906678,210.28050277896162
127,341,18,159.63844690273453,207.12053686541557
128,341,18,159.58419727096938,204.04064738102855
129,341,18,159.61614698307608,201.04081751653683
130,341,18,160.1280966951828,198.52098765204514
131,341,18,160.27663261531518,195.68100955631297
132,341,18,159.60958447946672,192.04113149239984
133,341,18,160.3728934847547,189.76144412034571
134,341,18,160.64772028647698,187.0817842426
135,341,18,159.99975975678055,183.5230740289889
136,341,18,160.31979866661038,180.84307402924122
137,341,18,159.61925482235478,177.20368501763858
138,341,18,159.87280689425162,174.3651440374544
139,341,18,159.59354776570532,171.04542068664466
140,341,18,159.7147926671188,167.97217821573537
141,341,18,161.90180633967265,167.45101386621118
142,341,18,164.6459355603682,167.51919042954933
143,341,18,167.62911864502337,167.83639491159093
144,341,18,171.33230172967853,168.87359939363253
145,341,18,173.51850867174457,168.36094604692187
146,341,18,175.86116915883346,168.04302743222485
147,341,18,178.0406241107709,167.59352449266254
148,341,18,181.01557923236462,167.98036040684744
149,341,18,184.39053435395834,168.76719632103234
150,341,18,187.44803922873947,169.2138906360341
151,341,18,190.74607391103032,169.89625706807897
152,341,18,193.4063197264031,169.9199646181168
153,341,18,196.78419162289768,170.68366637514816
154,341,18,199.84523748256836,171.10036443356296
155,341,18,202.74694867381268,171.3511186807138
156,341,18,205.08793244214965,171.0483660274958
157,341,18,208.14209127613174,171.52127725187898
158,341,18,210.7972391413508,171.58662797535374
159,341,18,214.40784177760827,172.64557901958216
160,341,18,217.78842294923683,173.386366166249
161,341,18,220.13532484544984,173.02639663316143
162,341,18,222.70922702964305,173.02124571680088
163,341,18,225.75108772457713,173.57809078996877
164,341,18,228.39625100088463,173.7139490407851
165,341,18,231.8209309018067,174.76741244947448
166,341,18,235.37293393984442,175.54631384365229
167,342,18,235.0,210.0
168,342,18,232.88,210.08
169,342,18,230.76000132542615,210.1575850728051
170,342,18,228.6400067810643,210.23268560567746
171,342,18,226.44001942182885,210.22522777728884
172,342,18,224.2400320625934,210.2177699489002
173,342,18,221.96004470335797,210.1303121205116
174,342,18,218.9600495689694,209.3256851704755
175,342,18,216.36019343551797,208.95084450504953
176,342,18,213.60057451415372,208.4317908208351
177,342,18,211.40151549996347,208.49612939486786
178,342,18,208.88245648577322,208.24046796890065
179,342,18,207.08388031933157,208.71960607827106
180,342,18,204.32469332693464,208.21941053021328
181,342,18,201.7264663058219,207.90771660956105
