t,id,index,x,y
0,481,25,255.0,250.0
1,481,25,253.92,251.12
2,481,25,253.12384456219985,252.38999502693784
3,481,25,250.24272736552712,251.40237066361215
4,481,25,249.17197959805546,252.32081615654772
5,481,25,246.8608986221522,251.82527797846984
6,481,25,244.68649533596988,251.49065827038393
7,481,25,242.23209204978755,250.87603856229802
8,481,25,239.2080568610454,249.7714817738083
9,481,25,237.9912936315771,250.87077684351334
10,481,25,234.47897430608555,248.85587273135033
11,481,25,232.1392338417991,248.7496645910341
12,481,25,229.93956421503677,248.78778982020413
13,481,25,227.45989458827444,248.54591504937414
14,481,25,224.420405480892,247.75332461070877
15,481,25,222.08174217023526,247.690003462891
16,481,25,221.14326354733424,249.03180654747396
17,481,25,217.82353931165434,247.94663881645644
18,481,25,216.46492512116222,248.8647134049387
19,481,25,213.4253696649469,248.06893777642554
20,481,25,209.96680536878551,246.8884049749689
21,481,25,208.75105875444814,248.0051412379934
22,481,25,205.43289827193792,246.97508840654453
23,481,25,203.79775827140924,247.6812403072468
24,481,25,202.8608349959304,249.0575507610304
25,481,25,200.38136665094652,248.82591396412863
26,481,25,198.46229594950282,249.16985182499343
27,481,25,195.00280819931382,247.9573243093237
28,481,25,192.106544813032,247.38549270666869
29,481,25,189.49380306220553,247.14405254028867
30,481,25,187.86404519728254,247.91609143532435
31,481,25,185.530172149146,247.94016778541828
32,481,25,183.47729796949235,248.25709384966052
33,481,25,180.5833354236858,247.71996910130446
34,481,25,176.99670963883673,246.56218321533007
35,481,25,175.12037595360133,247.2783311694913
36,481,25,172.3951726697921,247.10806792652315
37,481,25,169.8327114950018,247.18792802146598
38,481,25,167.99751377192763,248.07285660593013
39,481,25,167.258732331656,249.98823408967345
40,481,25,165.47873522181234,250.41180013502827
41,481,25,162.86492349685543,249.82690587969591
42,481,25,160.66892795940834,249.95958443678944
43,481,25,160.21210486991185,247.33989262653967
44,481,25,158.93960823018318,243.87992811909973
45,481,25,157.74843128350219,240.42100488548473
46,481,25,156.9308170804716,237.24700605846988
47,481,25,156.75707416899414,234.6408319010999
48,481,25,158.30413597205427,233.71964059329952
49,481,25,159.44102711952306,232.5052420041991
50,481,25,159.3556526685132,230.16592027934902
51,481,25,159.42591184999583,227.96704246386736
52,481,25,158.65617103147846,224.9281646483857
53,481,25,160.11341679846817,223.99702473788142
54,481,25,161.35559095544826,223.05709695740302
55,481,25,159.72840750780998,219.46885846923058
56,481,25,158.3914835220883,215.86976287867006
57,481,25,157.71292265149648,212.48798802284932
58,481,25,159.90178700934524,211.5683328361112
59,481,25,156.41386183870486,209.47510236808034
60,481,25,154.59362968157697,209.1001024549766
61,481,25,152.49598978963718,208.4368476896392
62,481,25,150.81834989769737,208.19359292430178
63,481,25,149.56498663136966,208.3569613885382
64,481,25,148.18056393783573,208.35326967004156
65,481,25,147.08390724406533,208.6069797993848
66,481,25,145.29855126081327,208.12915088568136
67,481,25,142.39656404306527,206.52220322524823
68,481,25,141.30376090298873,206.7649874206911
69,481,25,139.24440126652976,205.9910120414163
70,481,25,136.0650416300708,204.09703666214148
71,481,25,132.8679147698865,202.25209252174096
72,481,25,131.89084145960163,202.70704851470774
73,481,25,130.5156941891051,202.67645710649737
74,481,25,128.3152115757591,201.76547630252176
75,481,25,127.23150687084846,201.98316213439307
76,481,25,124.63257404437952,200.59687348679623
77,481,25,122.57775679302902,199.81091797688973
78,481,25,119.54293954167854,198.0449624669832
79,481,25,118.42704751597493,198.35620494994728
80,481,25,114.98317885876283,196.14220193271333
81,481,25,112.83878869570451,195.6506830332001
82,481,25,110.83439853264618,195.29916413368687
83,481,25,112.06084395861933,198.7589082302949
84,481,25,111.41243455591513,200.39713109832115
85,481,25,111.20981525368268,202.45623974115531
86,481,25,111.15385139536423,204.65552781836624
87,481,25,112.35788753704578,208.11481589557715
88,481,25,111.25423635207363,209.3313382342878
89,481,25,111.60641979365259,211.9502927391387
90,481,25,110.81362070742776,213.44833466994797
91,481,25,111.60466200047846,216.48778983998756
92,481,25,111.0794401636475,218.2652721186542
93,481,25,109.88465156692179,219.34400053885525
94,481,25,110.87292938401721,222.52398496556017
95,481,25,109.68306932042452,223.60287549751368
96,481,25,109.14948118381675,225.2427169494079
97,481,25,107.82501605538157,226.04141985866548
98,481,25,109.28391635682921,229.49241019869075
99,481,25,109.6406891273956,231.97107023191543
100,481,25,109.96452572721499,234.45063345049232
101,481,25,108.70954478678763,235.3906277252669
102,481,25,108.3431185032943,237.02209509127485
103,481,25,108.06172977953331,238.64438190944347
104,481,25,108.85189035715284,241.23301768955417
105,481,25,110.3975595407498,244.67439182471372
106,481,25,110.23378404884353,246.8682873528214
107,481,25,109.93000855693727,248.92218288092909
108,482,25,255.0,250.0
109,482,25,255.16,247.36
110,482,25,253.54362601097515,242.9600478767516
111,482,25,252.7608760030184,239.20566378713173
112,482,25,254.20512240905236,237.54450139198576
113,482,25,254.01185023387245,234.42737070887202
114,482,25,253.8831777102455,231.3139151791052
115,482,25,253.35823522904246,227.7274580447941
116,482,25,254.42013120497768,225.46859019964523
117,482,25,254.8753775148484,222.84419985048302
118,482,25,256.5979457221262,221.6468838092455
119,482,25,258.0728596200984,219.47501791374802
120,482,25,260.37454246977967,218.17176869015955
121,482,25,261.4038108791276,215.6089874940382
122,482,25,263.4296700441023,214.1127194796172
123,482,25,267.2293304188858,214.42067251310914
124,482,25,269.08257987073324,212.72609588348413
125,482,25,271.91624867762107,212.05453403306342
126,482,25,273.78571422207546,210.40957621934075
127,482,25,275.51674834543695,208.67605482538704
128,482,25,276.63212072964365,206.3928617230451
129,482,25,280.66210550791965,207.14599957859903
130,482,25,283.2225669247494,206.32336115567102
131,482,25,285.94761705903005,205.67985376204064
132,482,25,289.1526671933107,205.51634636841027
133,482,25,293.1395081540069,206.08009779877986
134,482,25,296.7334786791922,206.09025608962259
135,482,25,300.5581501122914,206.20207489752565
136,482,25,304.01841768838557,205.7848216092604
137,482,25,305.07114364072726,202.87830311698494
138,482,25,307.4890545328733,201.46631624819278
139,482,25,311.34696542501933,201.49432937940063
140,482,25,306.9479495508482,199.8200990881572
141,482,25,304.4679663409774,200.14979570827322
142,482,25,302.14797917833613,200.62131696756063
143,482,25,299.3482222709353,200.58442171771262
144,482,25,295.9084653635345,199.9075264678646
145,482,25,292.6284725173031,199.43385584800987
146,482,25,288.2287893829684,197.87597885029757
147,482,25,284.1544921849471,196.77459343293395
148,482,25,281.8514715555573,197.56248330998517
149,482,25,277.94293758353695,196.69562020355949
150,482,25,274.3715343361971,196.29477436003816
151,482,25,271.46138927080005,196.6607991876577
152,482,25,267.1172779209769,195.6174435083616
153,482,25,264.9642044225809,197.04976905776402
154,482,25,262.5994137329762,198.16468977897574
155,482,25,260.3576627252961,199.30201120125895
156,482,25,258.86112599028564,200.94373451974636
157,482,25,254.86119312890523,198.99892986454077
158,482,25,256.4773877151,197.79897669790066
159,482,25,255.3363257448517,194.0448370158286
160,482,25,253.68688634687024,189.64527352379503
161,482,25,253.13693479480528,186.05646091379677
162,482,25,254.402188908827,184.09538528835913
163,482,25,256.18582787483166,182.90141379062248
164,482,25,254.49026355199638,178.8524236690102
165,482,25,254.6975465924133,175.9166169091254
166,482,25,251.9005733305817,175.78646095421303
167,482,25,247.6636000687501,174.21630499930066
168,482,25,245.8289464822329,175.34925392634744
169,482,25,243.03040160476968,175.25899558144593
170,482,25,241.35185672730645,176.2887372365444
171,482,25,238.44776726508275,175.5719850265687
172,482,25,235.68552168919723,175.11372813518474
173,482,25,235.79051179120597,178.07318771001752
174,482,25,234.441204689094,179.59232981530565
175,482,25,234.4926510095692,182.39185714614376
176,482,25,235.18409733004438,185.83138447698187
177,482,25,233.8827697711714,187.35130324995234
178,482,25,234.34072232533404,190.46790280884525
179,482,25,235.55517848155046,194.38630914720156
180,482,25,235.93568131538723,197.66454078770695
181,482,25,235.56390135976923,200.29652023791758
182,482,25,236.5214581493865,204.2118041597045
183,482,25,235.80964321225005,206.91981440622675
184,482,25,236.3778282751136,210.90782465274899
185,482,25,235.79920175694238,213.22608711540568
186,482,25,234.61836415592688,214.90542610636456
187,482,25,234.808810947785,217.86526056448267
188,482,25,236.26546955093883,222.10521100885504
