t,id,index,x,y
0,1,1,110.0,20.0
1,1,1,110.72,23.72
2,1,1,109.95788246639793,25.999704337657843
3,1,1,110.76046107439251,29.79970322945444
4,1,1,110.14999546739895,32.23927873650719
5,1,1,109.41947217357969,34.51926027983161
6,1,1,109.94249027137502,37.99895183785255
7,1,1,110.02715308462086,41.07894821421247
8,1,1,110.1047516488317,44.15894725306334
9,1,1,110.81456220632359,47.87892994889033
10,1,1,110.48449993426323,50.63757777535334
11,1,1,110.66485018166402,53.876984701233
12,1,1,109.77047145475221,56.07549977638378
13,1,1,110.20685471382556,59.475279144680584
14,1,1,109.92688561752041,62.235012878087694
15,1,1,110.0240685216198,65.31496366898523
16,1,1,109.69661317097088,67.99495440526205
17,1,1,110.22642075948326,71.39214475456664
18,1,1,109.95851727586583,74.30625435190012
19,1,1,113.19822902616325,74.58784058913844
20,1,1,116.9981127014834,75.41425904003347
21,1,1,119.35797350444741,74.74535985596178
22,1,1,122.35791462258933,74.76415580449829
23,1,1,126.07785574073125,75.5029517530348
24,1,1,129.637526050771,76.01847669186444
25,1,1,133.35583968092885,76.63790147021678
26,1,1,136.9901872668265,77.09382937882603
27,1,1,139.977843130168,76.82196095064593
28,1,1,142.3254989935095,75.91009252246583
29,1,1,145.3215297708977,75.75582139443924
30,1,1,148.3175605482859,75.60155026641264
31,1,1,152.11359132567412,76.24727913838605
32,1,1,154.2767610770191,74.97863745787295
33,1,1,157.83674017882143,75.54983516965905
34,1,1,157.35242985351394,77.82056256901248
35,1,1,157.1861447023885,80.32411464558088
36,1,1,158.115581821775,83.8612804479539
37,1,1,158.32954345362833,86.76684347006517
38,1,1,157.8366337744737,88.95108466923843
39,1,1,158.85321656136375,92.47613646620854
40,1,1,159.41820218587506,95.69848190962401
41,1,1,160.29649219023898,99.32900324775558
42,1,1,160.2949802399747,102.55926610875619
43,1,1,159.68424761715323,104.99883711158003
44,1,1,159.2673792149265,107.51817277158253
45,1,1,160.16316166558826,111.23301843205309
46,1,1,159.94733854740937,114.07249901700055
47,1,1,160.0539902719282,117.15238062892796
48,1,1,159.56622102644516,119.6723705687152
49,1,1,159.15720525219177,122.19153065775598
50,1,1,159.39691702857485,125.26727633262301
51,1,1,159.13885232167718,127.86391684702777
52,1,1,159.95281330080573,131.41314815642488
53,1,1,160.45430406280846,134.89307117996208
54,1,1,160.7402511680174,138.58150478786433
55,1,1,157.9004481605871,138.70712577374212
56,1,1,155.62077500003087,139.38284338628887
57,1,1,152.70215225005703,139.37195002382902
58,1,1,149.38369939945466,138.95561465797334
59,1,1,145.58458213808242,138.08284342368987
60,1,1,143.06459026791927,138.55585923046254
61,1,1,139.90501410853184,138.3454324118581
62,1,1,137.7052142264374,139.11078176415725
63,1,1,135.42762248174066,139.71059968510224
64,1,1,132.99438806838722,140.0692349743985
65,1,1,130.24646173640414,140.0403553830531
66,1,1,127.82158035009299,140.29955127793954
67,1,1,125.08624659176066,140.15563849288543
68,1,1,122.75641080096113,140.37128560237304
69,1,1,120.36693752585323,140.38300884796493
70,1,1,116.80318655395921,139.0709372339618
71,1,1,113.43967987492945,138.20443089601338
72,1,1,110.20496432244286,137.78644561658018
73,1,1,110.82728840634307,135.42649769003378
74,1,1,110.75077512036613,132.4274735625768
75,1,1,111.39426183438918,130.14844943511983
76,1,1,112.04039373689554,127.95239793212899
77,1,1,111.95589545518645,125.1223777666048
78,1,1,112.01168846938482,122.45403463559498
79,1,1,111.38311210751657,119.14994672990316
80,1,1,110.56712347405161,115.60088837993126
81,1,1,110.59224013571973,112.76392216640124
82,1,1,110.41060605865995,109.76942570421421
83,1,1,110.14897198160016,106.69492924202719
84,1,1,109.94811631197081,103.61736457931873
85,2,1,110.0,20.0
86,2,1,109.44,22.04
87,2,1,110.86749091029546,26.03985465937062
88,2,1,110.26143054029302,28.07944663549211
89,2,1,110.80694416267274,31.23940627842187
90,2,1,109.91900838228277,32.998964348740444
91,2,1,110.62402201614418,36.29895951478893
92,2,1,110.44210463220709,38.75862159531476
93,2,1,110.55038987477464,41.49842816007318
94,2,1,111.62768081617729,45.21807735492885
95,2,1,112.46579394469896,48.7942029519873
96,2,1,110.82222681001493,49.98276916726977
97,2,1,111.1568202343221,53.00136604189816
98,2,1,110.3202852750633,54.89777860636094
99,2,1,110.41886517421342,57.63744865758775
